tube_assembly_id,quote_date,cost
TA-09633,2008-06-15,16.4
TA-07520,2012-03-15,16.39
TA-00378,2014-06-03,16.38
TA-07262,2012-03-15,16.38
TA-13737,2009-09-28,16.36
TA-07766,2011-06-28,16.36
TA-07184,2013-01-17,16.35
TA-18813,2014-02-12,16.35
TA-18817,2014-02-12,16.35
TA-18814,2014-02-12,16.35
TA-18818,2014-02-12,16.35
TA-17304,2012-05-18,16.34
TA-18508,2013-02-12,16.31
TA-14897,2012-10-03,16.31
TA-17939,2013-03-08,16.3
TA-14338,2011-05-10,16.29
TA-03976,2004-01-20,16.28
TA-21176,2003-10-22,16.28
TA-05054,2012-01-03,16.27
TA-08897,2010-11-22,16.26
TA-07377,2004-08-16,16.26
TA-05329,2001-10-05,16.26
TA-04780,2006-10-09,16.25
TA-05603,2013-01-24,16.24
TA-09649,2008-09-15,16.24
TA-10013,2009-09-21,16.19
TA-14758,2011-08-01,16.19
TA-15546,2013-04-19,16.18
TA-09562,2006-10-26,16.17
TA-16539,2012-11-21,16.17
TA-14790,2013-12-26,16.17
TA-08656,2008-04-10,16.16
TA-19675,2014-03-12,16.16
TA-14043,2011-08-01,16.16
TA-06717,2003-06-13,16.16
TA-00371,2003-06-06,16.15
TA-18417,2014-04-02,16.14
TA-03116,2000-12-14,16.11
TA-00774,2009-06-29,16.1
TA-02637,1998-01-23,16.09
TA-14522,2011-08-01,16.09
TA-13499,2011-08-01,16.09
TA-08633,2007-02-01,16.06
TA-20401,2004-10-12,16.06
TA-15438,2013-04-22,16.06
TA-06042,2013-01-16,16.03
TA-05578,2001-09-12,16.02
TA-17909,2015-01-01,16.01
TA-15032,2011-06-22,16.0
TA-06623,2003-09-05,16.0
TA-16480,2012-03-09,15.99
TA-16479,2012-03-09,15.99
TA-16022,2012-11-12,15.99
TA-10601,2007-05-02,15.98
TA-00968,1995-02-20,15.98
TA-16890,2011-12-21,15.98
TA-11628,2014-07-09,15.98
TA-21125,2003-09-08,15.97
TA-10474,2011-11-18,15.97
TA-21165,2011-08-01,15.97
TA-04056,2002-01-01,15.94
TA-06773,2011-08-01,15.94
TA-12509,2012-07-01,15.91
TA-12508,2012-07-01,15.91
TA-12378,2008-11-25,15.9
TA-10756,2006-11-08,15.89
TA-11630,2013-11-05,15.88
TA-09537,2006-06-27,15.87
TA-03529,2006-01-01,15.86
TA-19250,2009-03-11,15.85
TA-16624,2013-05-17,15.83
TA-17106,2012-12-21,15.83
TA-03237,1999-02-07,15.82
TA-15714,2013-06-06,15.8
TA-05445,2005-05-01,15.79
TA-07330,2013-01-16,15.78
TA-03404,2012-11-01,15.77
TA-18850,1997-10-20,15.76
TA-05332,2001-10-05,15.75
TA-06870,2011-06-08,15.75
TA-17684,2013-01-29,15.74
TA-18216,2012-10-26,15.73
TA-04777,2012-03-16,15.72
TA-18277,2014-01-01,15.68
TA-17324,2012-05-18,15.68
TA-21109,2013-01-16,15.63
TA-11412,2007-07-10,15.61
TA-13341,2011-08-01,15.6
TA-13342,2011-08-01,15.6
TA-01335,1996-02-07,15.6
TA-12473,2011-08-01,15.59
TA-14701,2012-02-15,15.57
TA-06059,2011-08-01,15.57
TA-15523,2012-01-12,15.55
TA-11167,2012-02-07,15.55
TA-18108,2013-08-07,15.52
TA-14607,2011-08-01,15.51
TA-00430,1994-11-16,15.5
TA-06099,2004-03-10,15.48
TA-11670,2011-12-23,15.47
TA-07969,2011-06-01,15.42
TA-00651,2007-11-16,15.41
TA-17661,2012-10-04,15.4
TA-11277,2008-10-24,15.39
TA-18426,2014-08-01,15.39
TA-15164,2013-08-05,15.38
TA-16458,2011-09-28,15.37
TA-14617,2013-05-12,15.37
TA-01146,2006-10-01,15.37
TA-08511,2014-01-08,15.36
TA-09766,2011-08-01,15.35
TA-11843,2007-10-05,15.35
TA-03989,2000-06-15,15.32
TA-02249,2011-08-01,15.32
TA-09678,2008-01-03,15.3
TA-18233,2014-07-28,15.28
TA-13326,2011-08-01,15.26
TA-01761,2014-08-05,15.23
TA-06964,2013-01-16,15.21
TA-15837,2015-01-01,15.21
TA-11341,2011-08-01,15.19
TA-07958,2011-08-01,15.15
TA-07650,2011-10-04,15.13
TA-01919,2013-01-16,15.13
TA-11425,2008-01-17,15.12
TA-07329,2013-01-16,15.12
TA-09546,2011-08-01,15.1
TA-19612,2002-05-23,15.08
TA-09384,2011-08-01,15.08
TA-18525,2014-03-05,15.08
TA-18200,2012-11-16,15.07
TA-07845,2011-12-07,15.07
TA-17667,2012-12-21,15.06
TA-11455,2007-03-29,15.06
TA-14160,2014-08-07,15.05
TA-14160,2011-08-01,15.05
TA-15553,2011-07-27,15.05
TA-11135,2010-06-14,15.02
TA-01422,1997-07-16,15.02
TA-07107,2011-08-10,15.01
TA-09528,2008-01-01,15.01
TA-19679,2001-01-23,15.0
TA-10489,2006-09-22,15.0
TA-08211,2010-07-12,14.98
TA-15096,2013-03-22,14.97
TA-01410,2013-02-13,14.96
TA-13392,2013-09-18,14.95
TA-10687,2007-03-14,14.95
TA-06691,2012-03-15,14.95
TA-14110,2014-05-16,14.92
TA-07474,2011-08-01,14.92
TA-21167,2011-08-01,14.91
TA-03221,2010-09-28,14.88
TA-17816,2013-01-24,14.86
TA-07852,2010-12-13,14.86
TA-07852,2005-07-29,14.86
TA-09453,2012-05-01,14.85
TA-05843,2004-03-29,14.85
TA-20970,2013-08-05,14.81
TA-07654,2004-09-08,14.79
TA-06879,2013-01-16,14.78
TA-06214,2014-06-03,14.77
TA-15423,2013-02-25,14.77
TA-16627,2012-11-12,14.75
TA-15047,2011-11-09,14.72
TA-18552,2013-04-04,14.7
TA-07370,2004-09-12,14.68
TA-03988,2000-06-15,14.68
TA-10432,2006-09-13,14.66
TA-03551,2008-08-01,14.63
TA-15543,2013-04-19,14.62
TA-11252,2013-08-05,14.62
TA-13749,2011-11-29,14.61
TA-15869,2014-05-26,14.6
TA-19489,2013-09-05,14.59
TA-06891,2011-08-01,14.59
TA-03961,2001-10-10,14.59
TA-16658,2012-09-13,14.57
TA-11161,2013-11-01,14.57
TA-08333,2011-08-01,14.56
TA-12915,2009-09-24,14.56
TA-07473,2011-08-01,14.55
TA-19528,2013-01-16,14.55
TA-06065,2011-08-01,14.54
TA-17394,2013-05-01,14.54
TA-01838,2001-04-10,14.54
TA-03565,2014-05-01,14.53
TA-00571,2008-06-09,14.52
TA-07332,2013-01-16,14.51
TA-09009,2011-08-01,14.51
TA-16897,2012-04-10,14.5
TA-21142,2012-05-31,14.5
TA-09547,2011-08-01,14.5
TA-12467,2013-04-19,14.49
TA-05081,2008-06-17,14.48
TA-15780,2012-08-15,14.48
TA-20642,2012-03-09,14.47
TA-03948,2011-08-01,14.45
TA-17718,2013-02-11,14.42
TA-01329,2012-12-10,14.36
TA-12536,2008-11-05,14.35
TA-12589,2008-08-19,14.35
TA-12333,2013-08-05,14.35
TA-14920,2011-08-01,14.34
TA-15512,2011-08-01,14.33
TA-01895,2014-05-13,14.32
TA-11069,2002-01-30,14.31
TA-19633,1989-03-15,14.3
TA-09565,2006-10-26,14.27
TA-06807,2011-05-01,14.26
TA-18756,2011-08-01,14.26
TA-18018,2014-01-24,14.25
TA-17308,2012-11-09,14.25
TA-16460,2011-09-28,14.24
TA-01231,2014-05-27,14.22
TA-09795,2012-03-15,14.21
TA-12009,2013-05-02,14.21
TA-12009,2013-04-17,14.21
TA-05263,2001-10-29,14.2
TA-17968,2013-05-09,14.19
TA-10347,2013-01-16,14.18
TA-03946,2005-11-04,14.16
TA-02587,2003-08-25,14.16
TA-08469,2005-02-15,14.15
TA-00331,2004-03-08,14.14
TA-10080,2014-04-02,14.13
TA-18269,2013-02-26,14.11
TA-17833,2014-04-09,14.1
TA-09552,2007-01-01,14.08
TA-15839,2012-03-02,14.08
TA-06619,2013-01-16,14.08
TA-02086,2014-08-21,14.07
TA-02395,2013-01-16,14.05
TA-19642,2011-06-23,14.04
TA-00365,2001-04-10,14.03
TA-12531,2008-05-16,14.03
TA-05579,2001-09-12,14.01
TA-05022,2001-09-12,14.01
TA-02775,2013-08-05,13.98
TA-12230,2009-02-16,13.96
TA-04788,1982-09-22,13.96
TA-12537,2008-11-05,13.95
TA-07609,2008-02-01,13.91
TA-12634,2008-08-15,13.91
TA-07608,2008-02-01,13.91
TA-15870,2013-04-03,13.9
TA-17881,2013-03-13,13.9
TA-07960,2007-01-01,13.89
TA-14696,2011-08-01,13.88
TA-08752,2008-05-19,13.87
TA-14046,2011-08-01,13.86
TA-16533,2013-08-08,13.86
TA-14370,2011-08-01,13.85
TA-14761,2011-08-01,13.84
TA-10431,2007-12-13,13.82
TA-17716,2013-02-11,13.82
TA-09538,2008-06-15,13.82
TA-01840,2014-01-14,13.8
TA-11322,2011-05-01,13.8
TA-17082,2013-06-04,13.78
TA-12295,2013-04-16,13.78
TA-18577,2013-08-21,13.78
TA-08508,2011-08-02,13.76
TA-07289,2011-08-01,13.75
TA-19968,2013-08-21,13.75
TA-09845,2008-08-24,13.74
TA-12077,2011-06-15,13.72
TA-03373,2011-08-01,13.71
TA-07575,2011-08-01,13.71
TA-08928,2006-04-11,13.68
TA-19032,2008-05-15,13.66
TA-18315,2014-03-25,13.66
TA-14880,2013-08-05,13.66
TA-13514,2013-06-10,13.65
TA-07886,2011-09-23,13.63
TA-09186,2008-03-01,13.62
TA-18403,2013-02-01,13.61
TA-15028,2011-05-24,13.6
TA-08941,2014-04-03,13.6
TA-08941,2011-05-01,13.6
TA-16800,2013-08-01,13.59
TA-18308,2012-10-23,13.59
TA-06113,2002-06-04,13.57
TA-08149,2008-06-09,13.56
TA-16545,2012-07-23,13.55
TA-02879,2013-04-16,13.55
TA-14623,2013-01-07,13.55
TA-14623,2011-08-01,13.55
TA-13442,2011-08-01,13.54
TA-19878,2014-05-07,13.54
TA-08865,2013-01-16,13.53
TA-15874,2014-02-01,13.52
TA-05585,2008-05-19,13.49
TA-11633,2008-03-14,13.49
TA-02141,2000-04-06,13.49
TA-15779,2012-08-15,13.48
TA-00230,2013-01-16,13.48
TA-13540,2011-08-01,13.46
TA-17679,2013-08-07,13.46
TA-05583,2001-09-12,13.45
TA-05584,2001-09-12,13.45
TA-04831,2001-09-12,13.45
TA-05582,2001-09-12,13.45
TA-12318,2007-11-05,13.45
TA-11685,2007-08-20,13.43
TA-19841,2010-04-06,13.42
TA-12556,2013-09-10,13.42
TA-03685,2013-09-10,13.41
TA-19323,2013-01-16,13.4
TA-17257,2012-04-10,13.4
TA-17256,2012-04-10,13.4
TA-21152,1991-05-30,13.4
TA-08096,2011-08-01,13.4
TA-07363,2014-07-09,13.4
TA-19366,2005-05-02,13.39
TA-11631,2011-08-01,13.38
TA-04952,2013-10-24,13.38
TA-18189,2015-01-01,13.36
TA-19554,2013-09-11,13.35
TA-07765,2005-06-15,13.35
TA-19853,2008-06-01,13.33
TA-16984,2012-12-21,13.31
TA-16527,2012-10-17,13.31
TA-18126,2013-08-22,13.3
TA-19645,2011-07-07,13.29
TA-09816,2006-06-14,13.28
TA-02532,2012-08-27,13.27
TA-05098,2001-11-28,13.27
TA-06718,2003-04-30,13.22
TA-17717,2013-02-11,13.22
TA-06719,2003-04-30,13.22
TA-05226,2005-01-16,13.21
TA-14397,2011-08-01,13.21
TA-08467,2011-08-01,13.19
TA-00852,2006-01-01,13.19
TA-17875,2013-01-29,13.19
TA-11017,2002-03-13,13.19
TA-02623,2007-10-05,13.18
TA-09761,2011-08-01,13.18
TA-02623,2014-08-21,13.18
TA-16672,2013-10-09,13.18
TA-14535,2011-01-03,13.16
TA-04533,2004-01-20,13.15
TA-04535,2004-01-16,13.15
TA-06586,2003-02-01,13.13
TA-04219,2005-05-13,13.12
TA-02050,2012-10-26,13.12
TA-10592,2012-08-27,13.11
TA-17017,2012-12-21,13.11
TA-17721,2013-02-11,13.1
TA-17869,2015-01-01,13.1
TA-17868,2015-01-01,13.1
TA-04540,2011-08-01,13.1
TA-09723,2011-08-01,13.07
TA-07891,2014-05-01,13.07
TA-17977,2013-01-29,13.07
TA-13756,2012-03-15,13.06
TA-07429,2005-02-23,13.05
TA-07887,2011-09-22,13.05
TA-12235,2011-11-05,13.05
TA-16297,2012-09-07,13.02
TA-02654,2011-08-01,13.01
TA-06027,2005-04-20,13.01
TA-01912,2005-02-21,13.01
TA-18309,2012-10-23,13.0
TA-19869,2008-10-29,13.0
TA-00372,2014-06-03,12.99
TA-01257,2014-07-12,12.99
TA-19616,2008-06-06,12.98
TA-13017,2012-10-03,12.97
TA-06684,2004-03-29,12.96
TA-01674,2013-11-01,12.96
TA-06959,2011-08-01,12.95
TA-07718,2004-04-14,12.95
TA-12075,2013-02-27,12.94
TA-00416,2006-01-01,12.94
TA-18002,2013-05-06,12.93
TA-09561,2006-12-04,12.93
TA-07716,2012-03-15,12.92
TA-11426,2008-01-17,12.92
TA-11068,2014-02-06,12.91
TA-07057,2011-05-01,12.89
TA-03238,1999-02-16,12.89
TA-04022,2005-05-09,12.88
TA-12226,2014-03-21,12.87
TA-04355,2000-07-27,12.87
TA-18281,2015-01-01,12.86
TA-07598,2014-07-15,12.86
TA-07715,2012-03-15,12.85
TA-07715,2013-02-05,12.85
TA-16325,2012-04-03,12.85
TA-19531,2008-06-15,12.85
TA-12943,2009-01-15,12.84
TA-07658,2011-08-01,12.83
TA-07669,2011-08-01,12.83
TA-12916,2014-05-16,12.82
TA-05639,2013-01-16,12.81
TA-02421,2011-08-01,12.8
TA-06067,2004-08-02,12.78
TA-18189,2016-01-01,12.76
TA-09236,2008-04-01,12.76
TA-06494,2012-03-30,12.74
TA-09909,2010-02-04,12.72
TA-13008,2013-04-30,12.72
TA-02025,2012-06-14,12.71
TA-03176,2007-02-01,12.71
TA-15921,2012-09-17,12.71
TA-14418,2012-10-03,12.69
TA-16777,2011-11-14,12.66
TA-13721,2013-08-01,12.65
TA-06837,2003-08-21,12.64
TA-13376,2013-02-22,12.63
TA-13159,2009-04-08,12.62
TA-07586,2006-08-01,12.61
TA-18325,2014-01-01,12.61
TA-07099,2009-11-17,12.6
TA-07521,2005-11-01,12.59
TA-04497,2001-10-03,12.58
TA-09708,2014-04-14,12.57
TA-06739,2014-04-23,12.57
TA-16665,2013-02-14,12.55
TA-06566,2013-08-29,12.54
TA-01873,2011-07-27,12.54
TA-16324,2012-03-23,12.52
TA-13220,2009-08-19,12.52
TA-13926,2009-05-18,12.52
TA-13433,2009-01-06,12.52
TA-13928,2009-05-18,12.52
TA-14405,2011-02-01,12.52
TA-14386,2011-02-01,12.52
TA-15038,2010-08-03,12.52
TA-15087,2010-08-03,12.52
TA-14174,2009-09-10,12.52
TA-15034,2010-08-03,12.52
TA-03842,2013-08-05,12.51
TA-04806,2014-04-29,12.51
TA-16905,2012-12-21,12.51
TA-17332,2013-04-12,12.5
TA-04193,2013-01-16,12.49
TA-12476,2011-08-01,12.48
TA-18101,2013-02-26,12.48
TA-12278,2007-11-06,12.46
TA-06267,2013-08-05,12.45
TA-14077,2011-08-01,12.45
TA-18408,2013-07-30,12.45
TA-09269,2010-11-18,12.45
TA-04285,2012-07-02,12.44
TA-07874,2014-02-24,12.44
TA-15516,2013-09-05,12.43
TA-15507,2011-05-05,12.43
TA-01252,2011-06-15,12.42
TA-15789,2013-07-22,12.42
TA-05994,2014-01-30,12.39
TA-05227,2001-08-27,12.39
TA-03029,2013-08-22,12.39
TA-13830,2013-11-06,12.39
TA-12475,2011-08-01,12.37
TA-17872,2013-05-07,12.33
TA-13245,2008-10-15,12.33
TA-11807,2007-03-29,12.32
TA-02760,2004-01-21,12.32
TA-13506,2011-02-01,12.31
TA-05469,2001-09-14,12.3
TA-02529,2003-10-11,12.29
TA-05990,2009-11-11,12.29
TA-18256,2012-11-07,12.29
TA-08428,2006-12-06,12.29
TA-16946,2012-12-21,12.27
TA-15919,2014-05-26,12.27
TA-06905,2013-01-16,12.26
TA-08896,2011-06-01,12.25
TA-00816,2002-01-08,12.24
TA-01583,2013-02-25,12.24
TA-18806,2013-01-16,12.24
TA-17698,2013-11-15,12.24
TA-04498,2001-10-03,12.24
TA-07856,2006-11-07,12.23
TA-17720,2013-02-11,12.21
TA-18808,2011-08-01,12.2
TA-06846,2011-08-01,12.2
TA-11265,2012-02-29,12.2
TA-01805,2013-03-08,12.2
TA-18165,2014-07-28,12.19
TA-09931,2008-11-21,12.19
TA-18206,2013-06-14,12.19
TA-17221,2014-01-14,12.16
TA-14653,2011-06-15,12.16
TA-00503,2014-05-21,12.15
TA-02545,2004-12-06,12.15
TA-14134,2014-06-18,12.14
TA-05580,2001-09-12,12.13
TA-09880,2006-03-23,12.13
TA-19461,2014-06-23,12.12
TA-18166,2014-07-28,12.12
TA-08798,2012-03-15,12.11
TA-09556,2006-10-26,12.1
TA-17013,2012-12-21,12.08
TA-09679,2010-01-01,12.08
TA-07116,2013-02-06,12.05
TA-12238,2008-07-31,12.05
TA-12198,2009-06-01,12.05
TA-16826,2012-03-16,12.04
TA-14933,2011-01-18,12.04
TA-09828,2006-10-26,12.04
TA-09826,2006-10-26,12.02
TA-06739,2008-10-23,12.02
TA-00414,2003-10-11,12.02
TA-04333,2004-04-22,12.02
TA-07659,2011-08-01,12.01
TA-13337,2012-09-13,12.01
TA-02621,2013-12-13,12.0
TA-16842,2012-03-09,12.0
TA-01641,2013-02-25,12.0
TA-16915,2012-12-21,11.98
TA-01113,2003-04-21,11.98
TA-04060,2003-07-07,11.96
TA-04059,2003-05-14,11.96
TA-02636,1998-01-23,11.95
TA-15278,2013-08-15,11.95
TA-18241,2013-02-04,11.93
TA-00366,2002-10-03,11.92
TA-07072,2011-06-15,11.92
TA-02620,2004-01-16,11.9
TA-07549,2013-07-22,11.89
TA-17160,2012-01-13,11.89
TA-11114,2006-12-19,11.88
TA-05555,2001-09-12,11.87
TA-10174,2011-10-26,11.85
TA-06531,2007-11-01,11.85
TA-01334,1996-02-07,11.84
TA-16592,2012-02-15,11.82
TA-15185,2010-12-29,11.82
TA-17791,2013-02-21,11.82
TA-15186,2010-12-29,11.82
TA-07353,2014-07-08,11.82
TA-01091,2007-12-01,11.82
TA-19561,2011-03-03,11.81
TA-04539,2011-08-01,11.8
TA-07501,2013-06-11,11.8
TA-07501,2011-08-01,11.8
TA-12382,2008-04-07,11.79
TA-04097,2000-09-19,11.79
TA-07963,2012-09-06,11.79
TA-05397,2011-06-01,11.78
TA-17996,2014-05-23,11.78
TA-02639,1998-01-23,11.78
TA-01333,2002-09-20,11.77
TA-08603,2011-08-01,11.76
TA-14332,2011-08-01,11.76
TA-06147,2002-08-20,11.76
TA-17141,2013-02-12,11.75
TA-17141,2012-10-18,11.75
TA-09825,2006-10-26,11.74
TA-18749,2013-01-16,11.74
TA-00180,2001-04-10,11.73
TA-09910,2010-02-04,11.73
TA-20415,2013-01-01,11.72
TA-09823,2006-11-14,11.72
TA-03005,2013-08-05,11.72
TA-09739,2006-11-14,11.72
TA-09704,2008-04-08,11.71
TA-11103,2006-11-08,11.71
TA-08930,2011-05-01,11.71
TA-04872,2013-09-10,11.7
TA-08627,2009-08-31,11.7
TA-19347,2013-04-15,11.69
TA-02758,2012-09-05,11.67
TA-12186,2012-01-30,11.67
TA-16445,2012-03-13,11.67
TA-11972,2009-05-18,11.67
TA-08802,2011-06-01,11.67
TA-04758,2007-09-05,11.66
TA-13453,2011-05-01,11.66
TA-18875,2014-08-11,11.64
TA-04531,2000-09-15,11.64
TA-04530,2000-10-26,11.64
TA-07709,2008-09-17,11.63
TA-19460,2014-06-19,11.62
TA-03177,2011-08-01,11.6
TA-17236,2012-10-03,11.6
TA-12177,2014-07-08,11.6
TA-17789,2012-11-07,11.59
TA-00702,1994-03-16,11.58
TA-19485,2008-07-24,11.57
TA-13072,2011-08-01,11.57
TA-08123,2012-12-18,11.57
TA-17972,2013-01-29,11.56
TA-09540,2011-08-01,11.55
TA-04750,2013-12-20,11.55
TA-13384,2008-11-05,11.55
TA-04805,2014-04-23,11.55
TA-19879,2013-01-23,11.55
TA-14881,2013-08-05,11.5
TA-13446,2009-03-23,11.49
TA-17000,2012-12-21,11.49
TA-11275,2006-12-07,11.49
TA-16845,2012-03-09,11.49
TA-08708,2010-12-13,11.48
TA-06849,2004-03-05,11.48
TA-06534,2008-05-19,11.48
TA-19123,2013-09-10,11.47
TA-07040,2003-12-18,11.46
TA-11746,2011-08-01,11.46
TA-12510,2008-12-16,11.46
TA-17652,2014-05-12,11.46
TA-12514,2011-08-01,11.46
TA-00214,2005-02-25,11.45
TA-17685,2013-01-29,11.45
TA-03776,2007-01-30,11.44
TA-02232,2011-07-27,11.42
TA-08322,2011-08-01,11.41
TA-06351,2008-02-18,11.38
TA-10387,2011-08-01,11.38
TA-20132,2012-03-05,11.37
TA-17683,2012-12-21,11.36
TA-12227,2011-08-01,11.36
TA-07211,2013-10-23,11.33
TA-03658,2013-09-24,11.33
TA-03658,2000-02-03,11.33
TA-11245,2013-09-10,11.33
TA-14081,2011-08-01,11.32
TA-16411,2013-09-19,11.31
TA-03971,2011-08-01,11.3
TA-02306,2013-01-16,11.28
TA-08453,2008-05-19,11.28
TA-01111,1995-03-09,11.27
TA-07842,2004-06-30,11.26
TA-02307,2013-01-16,11.25
TA-16018,2011-07-11,11.25
TA-11613,2014-05-16,11.25
TA-00403,2004-10-18,11.23
TA-16408,2012-10-01,11.22
TA-12002,2011-08-01,11.22
TA-05382,2001-09-21,11.21
TA-16129,2011-11-21,11.21
TA-18190,2013-08-22,11.21
TA-10386,2011-08-01,11.21
TA-16918,2012-12-21,11.21
TA-12166,2007-11-20,11.2
TA-08287,2013-09-10,11.18
TA-18310,2012-11-07,11.18
TA-01923,2013-01-16,11.17
TA-10387,2007-02-22,11.16
TA-01170,2013-08-08,11.16
TA-07643,2008-02-01,11.14
TA-05545,2013-01-16,11.14
TA-11994,2011-05-01,11.13
TA-11321,2014-07-17,11.13
TA-11157,2011-06-16,11.12
TA-15385,2012-04-18,11.11
TA-05722,2013-07-30,11.11
TA-14934,2011-01-18,11.1
TA-18365,2013-02-11,11.09
TA-13630,2009-05-14,11.08
TA-17173,2013-10-15,11.08
TA-02819,2011-08-01,11.08
TA-01533,2007-03-29,11.08
TA-02087,1997-01-06,11.07
TA-11926,2011-08-01,11.06
TA-07854,2013-10-10,11.04
TA-01322,1997-07-16,11.04
TA-01982,2014-02-28,11.03
TA-09557,2006-10-26,11.02
TA-09930,2008-11-21,11.0
TA-16710,2011-10-07,10.99
TA-17935,2013-06-17,10.99
TA-12730,2008-09-08,10.99
TA-06232,2013-06-07,10.97
TA-08683,2005-09-14,10.97
TA-19651,2003-06-01,10.96
TA-09266,2010-11-18,10.96
TA-18872,2014-03-11,10.95
TA-08930,2009-07-09,10.94
TA-14690,2011-08-01,10.94
TA-13713,2014-08-01,10.94
TA-13503,2009-01-29,10.93
TA-08945,2009-05-13,10.92
TA-11449,2012-04-09,10.92
TA-12720,2011-08-01,10.92
TA-15217,2011-08-01,10.91
TA-06416,2012-07-03,10.9
TA-19078,2011-07-27,10.9
TA-18871,2002-06-28,10.89
TA-08988,2008-03-31,10.89
TA-19594,2013-01-16,10.89
TA-09161,2011-08-01,10.88
TA-01022,2013-01-16,10.88
TA-18429,2014-08-01,10.87
TA-13322,2008-10-21,10.87
TA-05528,2002-11-08,10.85
TA-13046,2008-09-18,10.84
TA-08777,2012-04-27,10.83
TA-13578,2009-05-11,10.82
TA-11480,2011-01-05,10.82
TA-13887,2012-03-15,10.82
TA-07670,2013-07-09,10.82
TA-07786,2011-08-01,10.81
TA-10257,2014-07-01,10.79
TA-16033,2011-06-09,10.79
TA-11082,2014-02-12,10.79
TA-18277,2015-01-01,10.77
TA-03600,2013-01-16,10.77
TA-19572,2013-01-16,10.77
TA-10897,2013-01-18,10.77
TA-09160,2006-11-28,10.76
TA-15751,2012-01-19,10.76
TA-00073,2000-07-05,10.75
TA-10106,2007-01-01,10.74
TA-17339,2014-09-01,10.73
TA-07430,2013-10-09,10.73
TA-18877,2014-02-19,10.73
TA-08864,2006-01-23,10.72
TA-04226,2005-02-17,10.7
TA-19748,2013-01-01,10.69
TA-19995,2009-06-29,10.69
TA-02757,2012-12-19,10.68
TA-07259,2013-01-17,10.68
TA-17346,2012-11-26,10.67
TA-18399,2013-02-11,10.67
TA-09297,2011-08-01,10.67
TA-03278,2006-06-01,10.67
TA-18210,2013-05-03,10.67
TA-17665,2012-12-21,10.66
TA-05129,2011-06-01,10.66
TA-14111,2010-02-01,10.66
TA-11081,2014-02-12,10.66
TA-01279,2013-01-16,10.65
TA-15868,2013-09-23,10.65
TA-10308,2014-06-02,10.64
TA-14252,2010-01-21,10.64
TA-11077,2014-02-13,10.64
TA-18116,2013-08-07,10.64
TA-05395,2014-07-01,10.63
TA-20704,2013-01-16,10.62
TA-04834,2001-02-17,10.62
TA-03258,2000-10-04,10.61
TA-01607,2012-09-05,10.59
TA-10123,2011-08-01,10.59
TA-16916,2012-12-21,10.59
TA-08657,2012-09-28,10.58
TA-19486,2008-07-24,10.58
TA-07875,2014-03-03,10.57
TA-15102,2013-08-05,10.57
TA-05610,2014-07-01,10.57
TA-04295,2001-02-17,10.57
TA-18382,2013-06-17,10.56
TA-11078,2014-02-13,10.56
TA-06501,2011-04-14,10.55
TA-10855,2003-08-01,10.55
TA-08158,2012-12-05,10.54
TA-07950,2011-06-15,10.53
TA-12314,2013-09-09,10.53
TA-10540,2014-07-15,10.52
TA-19623,2013-01-16,10.51
TA-04512,2008-06-01,10.51
TA-08504,2008-06-06,10.49
TA-16539,2014-03-21,10.49
TA-06943,2014-04-22,10.49
TA-08882,2010-01-01,10.49
TA-12206,2011-08-01,10.48
TA-12209,2011-08-01,10.47
TA-05352,2013-01-16,10.47
TA-18820,2012-11-08,10.47
TA-07751,2008-01-14,10.46
TA-18114,2013-08-07,10.46
TA-00746,2013-08-05,10.46
TA-09553,2010-01-01,10.45
TA-07261,2012-03-15,10.43
TA-11102,2006-11-08,10.43
TA-14479,2011-05-01,10.42
TA-14450,2013-11-26,10.42
TA-06733,2013-12-10,10.41
TA-07121,2004-01-09,10.41
TA-17979,2014-08-01,10.41
TA-08414,2011-08-01,10.41
TA-01416,2011-08-01,10.41
TA-05486,2013-04-04,10.4
TA-14451,2010-03-05,10.4
TA-11915,2014-07-25,10.4
TA-10863,2009-11-17,10.39
TA-01323,1997-07-16,10.39
TA-17844,2013-08-22,10.38
TA-06502,2011-08-01,10.38
TA-18194,2012-12-19,10.38
TA-18195,2012-12-19,10.38
TA-11286,2009-11-23,10.38
TA-02217,1997-03-21,10.37
TA-15570,2014-01-10,10.37
TA-03381,2009-06-29,10.36
TA-05224,2014-05-16,10.35
TA-17053,2012-08-30,10.35
TA-04218,2005-11-15,10.34
TA-13709,2013-08-01,10.34
TA-08361,2013-01-16,10.33
TA-03975,2000-01-06,10.32
TA-06148,2002-08-20,10.32
TA-14165,2014-02-13,10.32
TA-16721,2013-05-20,10.31
TA-16681,2013-05-29,10.31
TA-08134,2011-08-01,10.31
TA-08133,2011-08-01,10.31
TA-16535,2013-05-30,10.31
TA-04886,2006-05-08,10.3
TA-13516,2011-08-01,10.3
TA-08245,2013-02-08,10.29
TA-05907,2007-04-02,10.28
TA-02717,2012-08-31,10.28
TA-19656,2013-03-25,10.28
TA-09754,2006-09-22,10.26
TA-09172,2013-09-10,10.26
TA-10415,2007-01-19,10.26
TA-19607,2012-10-02,10.25
TA-03572,1999-10-04,10.24
TA-07369,2011-06-01,10.24
TA-14790,2013-10-24,10.24
TA-11021,1999-09-13,10.23
TA-18562,2013-04-16,10.22
TA-05073,2008-12-12,10.22
TA-04054,2013-01-16,10.21
TA-09174,2010-01-01,10.21
TA-08539,2008-08-01,10.21
TA-09079,2012-12-14,10.21
