tube_assembly_id,supplier,cost
TA-01343,S-0066,7.52
TA-01908,S-0066,7.52
TA-01654,S-0066,7.52
TA-04969,S-0066,7.52
TA-08235,S-0066,7.52
TA-08406,S-0066,7.52
TA-20125,S-0072,7.52
TA-10925,S-0066,7.52
TA-10926,S-0066,7.52
TA-21015,S-0066,7.52
TA-20242,S-0066,7.51
TA-08260,S-0013,7.51
TA-02066,S-0072,7.51
TA-02176,S-0066,7.51
TA-05145,S-0066,7.51
TA-09263,S-0081,7.51
TA-12199,S-0061,7.5
TA-20300,S-0066,7.5
TA-15493,S-0026,7.5
TA-02831,S-0066,7.5
TA-05815,S-0066,7.5
TA-11599,S-0072,7.5
TA-17525,S-0066,7.5
TA-07582,S-0081,7.5
TA-14452,S-0026,7.49
TA-08895,S-0066,7.49
TA-03561,S-0072,7.49
TA-06440,S-0066,7.49
TA-08369,S-0066,7.49
TA-18530,S-0026,7.49
TA-16594,S-0026,7.49
TA-07871,S-0066,7.49
TA-00998,S-0066,7.49
TA-10976,S-0066,7.48
TA-06992,S-0072,7.48
TA-12895,S-0013,7.48
TA-16603,S-0013,7.48
TA-12896,S-0013,7.48
TA-07708,S-0066,7.48
TA-19166,S-0066,7.48
TA-06326,S-0066,7.48
TA-08537,S-0066,7.48
TA-04740,S-0013,7.48
TA-01470,S-0066,7.48
TA-01649,S-0066,7.48
TA-18428,S-0041,7.47
TA-11247,S-0072,7.47
TA-18189,S-0072,7.47
TA-07017,S-0066,7.47
TA-10858,S-0058,7.47
TA-01286,S-0066,7.47
TA-06372,S-0066,7.47
TA-01763,S-0066,7.47
TA-08430,S-0072,7.47
TA-14184,S-0066,7.47
TA-20615,S-0066,7.47
TA-06334,S-0066,7.47
TA-02676,S-0066,7.46
TA-19670,S-0072,7.46
TA-12564,S-0026,7.46
TA-07994,S-0066,7.46
TA-14110,S-0072,7.46
TA-05147,S-0066,7.46
TA-02321,S-0066,7.46
TA-19401,S-0066,7.46
TA-02830,S-0066,7.46
TA-00147,S-0066,7.46
TA-20926,S-0066,7.46
TA-01161,S-0066,7.46
TA-07859,S-0066,7.45
TA-08142,S-0026,7.45
TA-01376,S-0072,7.45
TA-20301,S-0066,7.45
TA-02681,S-0066,7.45
TA-06237,S-0066,7.45
TA-09101,S-0013,7.45
TA-15319,S-0041,7.45
TA-02653,S-0072,7.45
TA-18949,S-0066,7.45
TA-17927,S-0072,7.45
TA-04587,S-0066,7.45
TA-08127,S-0066,7.44
TA-03848,S-0066,7.44
TA-05135,S-0066,7.44
TA-05995,S-0066,7.44
TA-07616,S-0072,7.44
TA-06441,S-0066,7.44
TA-08725,S-0066,7.44
TA-02009,S-0066,7.44
TA-19414,S-0066,7.43
TA-17500,S-0064,7.43
TA-19791,S-0066,7.43
TA-04160,S-0066,7.43
TA-19021,S-0066,7.43
TA-05009,S-0066,7.43
TA-02496,S-0066,7.43
TA-10717,S-0072,7.43
TA-10832,S-0066,7.43
TA-10977,S-0066,7.43
TA-05589,S-0072,7.43
TA-18164,S-0013,7.43
TA-01537,S-0066,7.43
TA-18720,S-0066,7.43
TA-09453,S-0072,7.43
TA-04966,S-0070,7.42
TA-00308,S-0066,7.42
TA-20985,S-0066,7.42
TA-04166,S-0066,7.42
TA-11671,S-0072,7.42
TA-02096,S-0066,7.42
TA-18691,S-0066,7.42
TA-04765,S-0066,7.41
TA-19873,S-0072,7.41
TA-10924,S-0066,7.41
TA-03820,S-0066,7.41
TA-06560,S-0066,7.41
TA-16858,S-0104,7.41
TA-19408,S-0066,7.4
TA-06094,S-0066,7.4
TA-20686,S-0066,7.4
TA-04807,S-0030,7.4
TA-02275,S-0066,7.4
TA-06559,S-0066,7.4
TA-03516,S-0066,7.4
TA-02474,S-0066,7.4
TA-06561,S-0066,7.4
TA-17554,S-0066,7.4
TA-01352,S-0066,7.4
TA-06426,S-0066,7.39
TA-17328,S-0013,7.39
TA-06879,S-0072,7.39
TA-04936,S-0066,7.39
TA-04934,S-0066,7.39
TA-04608,S-0066,7.39
TA-00014,S-0066,7.39
TA-19544,S-0066,7.39
TA-00145,S-0066,7.39
TA-06393,S-0066,7.38
TA-03905,S-0066,7.38
TA-08371,S-0066,7.37
TA-05688,S-0066,7.37
TA-20932,S-0066,7.37
TA-07731,S-0072,7.37
TA-15053,S-0062,7.37
TA-00695,S-0066,7.37
TA-20233,S-0066,7.37
TA-06096,S-0066,7.37
TA-00004,S-0066,7.36
TA-20627,S-0066,7.36
TA-20647,S-0066,7.36
TA-20808,S-0066,7.36
TA-05687,S-0066,7.36
TA-10560,S-0043,7.36
TA-20792,S-0066,7.36
TA-00975,S-0066,7.36
TA-10909,S-0066,7.36
TA-18722,S-0066,7.36
TA-02582,S-0066,7.36
TA-18666,S-0066,7.36
TA-16367,S-0072,7.36
TA-17501,S-0066,7.36
TA-04247,S-0066,7.36
TA-20588,S-0066,7.36
TA-07482,S-0072,7.36
TA-16759,S-0013,7.36
TA-00325,S-0072,7.36
TA-00335,S-0066,7.36
TA-10818,S-0066,7.36
TA-04573,S-0066,7.35
TA-10816,S-0066,7.35
TA-03614,S-0066,7.35
TA-13739,S-0054,7.35
TA-19443,S-0066,7.35
TA-10988,S-0066,7.35
TA-01274,S-0066,7.35
TA-10402,S-0072,7.35
TA-01358,S-0066,7.35
TA-19157,S-0066,7.35
TA-20577,S-0066,7.35
TA-19154,S-0066,7.35
TA-02683,S-0066,7.35
TA-19070,S-0066,7.34
TA-03065,S-0066,7.34
TA-03869,S-0026,7.34
TA-14738,S-0058,7.34
TA-03455,S-0066,7.34
TA-09496,S-0066,7.34
TA-09497,S-0066,7.34
TA-19829,S-0066,7.33
TA-01195,S-0066,7.33
TA-06115,S-0062,7.33
TA-00434,S-0072,7.33
TA-18367,S-0041,7.33
TA-15766,S-0013,7.33
TA-17251,S-0041,7.33
TA-07538,S-0072,7.33
TA-18906,S-0066,7.33
TA-20916,S-0066,7.33
TA-03847,S-0066,7.33
TA-04276,S-0066,7.33
TA-19147,S-0066,7.33
TA-10003,S-0066,7.33
TA-20428,S-0066,7.33
TA-20173,S-0066,7.32
TA-01597,S-0013,7.32
TA-02469,S-0066,7.32
TA-20987,S-0066,7.32
TA-10989,S-0066,7.32
TA-18899,S-0066,7.32
TA-11352,S-0043,7.31
TA-20626,S-0066,7.31
TA-09070,S-0066,7.31
TA-10991,S-0066,7.31
TA-19960,S-0066,7.31
TA-00955,S-0030,7.31
TA-06306,S-0066,7.31
TA-10965,S-0066,7.31
TA-13719,S-0041,7.31
TA-00461,S-0066,7.3
TA-09228,S-0066,7.3
TA-09227,S-0066,7.3
TA-11726,S-0066,7.3
TA-08729,S-0066,7.3
TA-20418,S-0066,7.3
TA-20422,S-0066,7.3
TA-01874,S-0066,7.3
TA-02022,S-0066,7.3
TA-18695,S-0066,7.3
TA-20897,S-0066,7.3
TA-05736,S-0066,7.3
TA-19770,S-0066,7.3
TA-00002,S-0066,7.3
TA-20891,S-0066,7.3
TA-19661,S-0066,7.3
TA-02517,S-0066,7.29
TA-00724,S-0064,7.29
TA-04635,S-0066,7.29
TA-07557,S-0066,7.29
TA-16476,S-0058,7.29
TA-00890,S-0066,7.29
TA-06890,S-0072,7.29
TA-19828,S-0066,7.29
TA-17477,S-0066,7.29
TA-20908,S-0066,7.29
TA-03447,S-0066,7.29
TA-12356,S-0041,7.29
TA-19739,S-0066,7.29
TA-01173,S-0066,7.29
TA-02607,S-0066,7.28
TA-10950,S-0066,7.28
TA-11827,S-0041,7.28
TA-19115,S-0066,7.28
TA-04278,S-0072,7.28
TA-01110,S-0072,7.28
TA-09972,S-0041,7.28
TA-07021,S-0066,7.28
TA-10140,S-0072,7.28
TA-10141,S-0072,7.28
TA-12184,S-0013,7.28
TA-16756,S-0013,7.28
TA-08425,S-0066,7.28
TA-20206,S-0066,7.28
TA-11868,S-0072,7.28
TA-02419,S-0066,7.28
TA-02888,S-0066,7.28
TA-19179,S-0066,7.28
TA-03218,S-0066,7.28
TA-03217,S-0066,7.28
TA-19528,S-0072,7.28
TA-19722,S-0066,7.27
TA-09365,S-0066,7.27
TA-17394,S-0072,7.27
TA-16757,S-0013,7.27
TA-10224,S-0058,7.27
TA-20695,S-0066,7.26
TA-20227,S-0066,7.26
TA-06757,S-0066,7.26
TA-06558,S-0066,7.26
TA-20400,S-0066,7.26
TA-16604,S-0013,7.26
TA-20677,S-0066,7.26
TA-04757,S-0066,7.26
TA-00985,S-0066,7.26
TA-19188,S-0066,7.26
TA-05644,S-0066,7.25
TA-07332,S-0072,7.25
TA-10910,S-0066,7.25
TA-11583,S-0072,7.25
TA-10318,S-0066,7.25
TA-10317,S-0066,7.25
TA-01758,S-0066,7.25
TA-04138,S-0066,7.25
TA-01349,S-0066,7.25
TA-16466,S-0054,7.25
TA-10482,S-0066,7.25
TA-13136,S-0072,7.24
TA-04148,S-0066,7.24
TA-01774,S-0066,7.24
TA-07256,S-0066,7.24
TA-21058,S-0066,7.24
TA-03364,S-0066,7.24
TA-04754,S-0066,7.24
TA-10007,S-0066,7.24
TA-03744,S-0066,7.24
TA-20904,S-0066,7.24
TA-11683,S-0072,7.24
TA-03443,S-0066,7.23
TA-21161,S-0072,7.23
TA-02177,S-0066,7.23
TA-02678,S-0066,7.23
TA-21116,S-0066,7.23
TA-06181,S-0066,7.23
TA-06168,S-0066,7.23
TA-04905,S-0066,7.23
TA-03745,S-0066,7.23
TA-07883,S-0066,7.23
TA-18908,S-0066,7.23
TA-19830,S-0066,7.23
TA-08431,S-0072,7.23
TA-16538,S-0026,7.23
TA-19655,S-0005,7.23
TA-09361,S-0066,7.22
TA-16472,S-0054,7.22
TA-09438,S-0066,7.22
TA-06951,S-0072,7.22
TA-15713,S-0013,7.22
TA-00148,S-0066,7.22
TA-00150,S-0066,7.22
TA-19798,S-0066,7.22
TA-00338,S-0066,7.22
TA-17496,S-0066,7.22
TA-03448,S-0066,7.22
TA-13577,S-0054,7.22
TA-20357,S-0066,7.22
TA-02778,S-0066,7.22
TA-21007,S-0066,7.21
TA-19077,S-0066,7.21
TA-18649,S-0066,7.21
TA-21122,S-0026,7.21
TA-08020,S-0066,7.21
TA-06726,S-0066,7.2
TA-07168,S-0066,7.2
TA-20643,S-0066,7.2
TA-08021,S-0066,7.2
TA-10016,S-0072,7.2
TA-04021,S-0066,7.2
TA-13424,S-0041,7.2
TA-02095,S-0066,7.2
TA-06727,S-0066,7.2
TA-21010,S-0066,7.2
TA-10165,S-0072,7.19
TA-02851,S-0066,7.19
TA-17593,S-0066,7.19
TA-03533,S-0066,7.19
TA-20322,S-0066,7.19
TA-03450,S-0066,7.19
TA-03985,S-0072,7.19
TA-09987,S-0072,7.18
TA-11936,S-0054,7.18
TA-17475,S-0066,7.18
TA-19669,S-0072,7.18
TA-20793,S-0066,7.18
TA-06134,S-0066,7.18
TA-08125,S-0062,7.18
TA-20175,S-0066,7.17
TA-17552,S-0066,7.17
TA-07971,S-0058,7.17
TA-18920,S-0066,7.17
TA-00764,S-0066,7.17
TA-06364,S-0066,7.17
TA-06365,S-0066,7.17
TA-01738,S-0066,7.17
TA-03062,S-0066,7.17
TA-07199,S-0066,7.17
TA-20928,S-0066,7.17
TA-17591,S-0066,7.17
TA-10486,S-0066,7.17
TA-06277,S-0066,7.16
TA-01191,S-0066,7.16
TA-19447,S-0066,7.16
TA-04265,S-0066,7.16
TA-05905,S-0041,7.16
TA-11174,S-0072,7.16
TA-01746,S-0066,7.16
TA-03049,S-0066,7.16
TA-18937,S-0066,7.16
TA-00458,S-0066,7.16
TA-00149,S-0066,7.15
TA-19001,S-0066,7.15
TA-03909,S-0066,7.15
TA-20056,S-0066,7.15
TA-03048,S-0066,7.15
TA-03050,S-0066,7.15
TA-02174,S-0066,7.15
TA-05536,S-0066,7.15
TA-09597,S-0066,7.15
TA-07221,S-0066,7.15
TA-13164,S-0104,7.15
TA-01431,S-0066,7.15
TA-03040,S-0066,7.15
TA-01682,S-0066,7.15
TA-01680,S-0066,7.15
TA-19840,S-0066,7.15
TA-18548,S-0013,7.14
TA-17498,S-0066,7.14
TA-20319,S-0066,7.14
TA-09041,S-0058,7.14
TA-19002,S-0066,7.14
TA-19048,S-0066,7.14
TA-04050,S-0066,7.14
TA-18921,S-0066,7.14
TA-20268,S-0066,7.14
TA-17481,S-0066,7.14
TA-15146,S-0072,7.14
TA-12207,S-0041,7.14
TA-06319,S-0066,7.14
TA-06457,S-0066,7.14
TA-11011,S-0072,7.14
TA-06680,S-0066,7.13
TA-08735,S-0066,7.13
TA-07647,S-0041,7.13
TA-03907,S-0066,7.13
TA-02905,S-0066,7.13
TA-20878,S-0066,7.13
TA-03219,S-0072,7.13
TA-01140,S-0066,7.13
TA-20251,S-0066,7.13
TA-06658,S-0041,7.13
TA-01401,S-0066,7.12
TA-09204,S-0066,7.12
TA-08015,S-0066,7.12
TA-20902,S-0066,7.12
TA-12169,S-0111,7.12
TA-20931,S-0066,7.12
TA-03616,S-0066,7.12
TA-03846,S-0066,7.12
TA-20706,S-0066,7.12
TA-19185,S-0066,7.12
TA-03646,S-0054,7.12
TA-00995,S-0066,7.11
TA-17522,S-0066,7.11
TA-05554,S-0072,7.11
TA-01505,S-0066,7.11
TA-20054,S-0066,7.11
TA-03912,S-0041,7.11
TA-20922,S-0066,7.11
TA-09595,S-0066,7.1
TA-08649,S-0066,7.1
TA-09135,S-0066,7.1
TA-01517,S-0066,7.1
TA-18923,S-0066,7.1
TA-21035,S-0066,7.1
TA-10974,S-0066,7.1
TA-20644,S-0066,7.1
TA-00101,S-0014,7.09
TA-10347,S-0072,7.09
TA-05743,S-0066,7.09
TA-04147,S-0066,7.09
TA-18684,S-0066,7.09
TA-18683,S-0066,7.09
TA-11165,S-0031,7.09
TA-00544,S-0066,7.09
TA-17948,S-0041,7.09
TA-18348,S-0042,7.09
TA-04045,S-0066,7.09
TA-01788,S-0066,7.08
TA-03322,S-0066,7.08
TA-01907,S-0066,7.08
TA-20349,S-0066,7.08
TA-20280,S-0066,7.08
TA-07194,S-0066,7.08
TA-00219,S-0072,7.08
TA-04157,S-0066,7.08
TA-02609,S-0026,7.08
TA-08953,S-0066,7.08
TA-01787,S-0066,7.08
TA-09134,S-0066,7.08
TA-03678,S-0066,7.07
TA-04588,S-0066,7.07
TA-20983,S-0066,7.07
TA-20941,S-0066,7.07
TA-20940,S-0066,7.07
TA-01706,S-0066,7.07
TA-02277,S-0066,7.07
TA-07983,S-0066,7.07
TA-17544,S-0066,7.07
TA-10970,S-0066,7.07
TA-02887,S-0066,7.07
TA-20259,S-0066,7.07
TA-03680,S-0066,7.07
TA-20480,S-0066,7.07
TA-21054,S-0066,7.07
TA-20998,S-0066,7.07
TA-00850,S-0066,7.07
TA-20900,S-0066,7.06
TA-19122,S-0066,7.06
TA-19151,S-0066,7.06
TA-02714,S-0066,7.06
TA-03682,S-0066,7.06
TA-00930,S-0066,7.06
TA-06954,S-0072,7.06
TA-20074,S-0066,7.06
TA-18697,S-0066,7.06
TA-19941,S-0072,7.06
TA-19000,S-0066,7.05
TA-20421,S-0066,7.05
TA-01509,S-0066,7.05
TA-20624,S-0066,7.05
TA-07737,S-0066,7.05
TA-20482,S-0066,7.05
TA-00119,S-0066,7.05
TA-02498,S-0066,7.05
TA-20253,S-0066,7.04
TA-20063,S-0066,7.04
TA-05324,S-0041,7.04
TA-19618,S-0066,7.04
TA-03546,S-0066,7.04
TA-20145,S-0066,7.04
TA-11559,S-0072,7.04
TA-04902,S-0066,7.04
TA-10048,S-0066,7.04
TA-06619,S-0072,7.04
TA-00994,S-0066,7.04
TA-06683,S-0066,7.04
TA-07201,S-0066,7.04
TA-20483,S-0066,7.03
TA-20214,S-0066,7.03
TA-11085,S-0066,7.03
TA-20215,S-0066,7.03
TA-09368,S-0066,7.03
TA-03435,S-0066,7.03
TA-20687,S-0066,7.03
TA-06413,S-0066,7.03
TA-19412,S-0066,7.03
TA-05714,S-0066,7.03
TA-09601,S-0066,7.03
TA-19689,S-0066,7.02
TA-04899,S-0066,7.02
TA-04146,S-0066,7.02
TA-18671,S-0066,7.02
TA-21005,S-0066,7.02
TA-01888,S-0066,7.02
TA-01356,S-0066,7.02
TA-01307,S-0066,7.02
TA-18648,S-0066,7.02
TA-00161,S-0066,7.02
TA-09569,S-0066,7.02
TA-03818,S-0066,7.02
TA-10544,S-0062,7.02
TA-06429,S-0066,7.02
TA-03457,S-0066,7.01
TA-20178,S-0066,7.01
TA-00996,S-0066,7.01
TA-18547,S-0013,7.01
TA-21124,S-0066,7.01
TA-12531,S-0072,7.01
TA-03449,S-0066,7.01
TA-18955,S-0066,7.01
TA-18914,S-0066,7.01
TA-04994,S-0066,7.01
TA-01188,S-0066,7.01
TA-19314,S-0066,7.01
TA-09769,S-0066,7.01
TA-07738,S-0066,7.01
TA-10927,S-0066,7.01
TA-01519,S-0066,7.01
TA-04564,S-0066,7.01
TA-17590,S-0066,7.01
TA-03436,S-0066,7.01
TA-20654,S-0066,7.01
TA-20655,S-0066,7.01
TA-01159,S-0064,7.01
TA-10867,S-0066,7.0
TA-20925,S-0066,7.0
TA-08976,S-0066,7.0
TA-18698,S-0066,7.0
TA-06797,S-0041,7.0
TA-03397,S-0066,7.0
TA-17535,S-0066,7.0
TA-07156,S-0066,7.0
TA-19006,S-0066,7.0
TA-00078,S-0066,7.0
TA-10893,S-0013,7.0
TA-06239,S-0066,7.0
TA-20303,S-0066,7.0
TA-17526,S-0066,7.0
TA-20307,S-0066,6.99
TA-21023,S-0066,6.99
TA-07155,S-0066,6.99
TA-10295,S-0072,6.99
TA-20290,S-0066,6.99
TA-04118,S-0066,6.99
TA-00093,S-0066,6.99
TA-00084,S-0066,6.99
TA-15785,S-0066,6.99
TA-10634,S-0058,6.99
TA-08230,S-0066,6.99
TA-19950,S-0066,6.99
TA-20671,S-0066,6.99
TA-03446,S-0066,6.99
TA-17503,S-0066,6.98
TA-08762,S-0066,6.98
TA-18386,S-0026,6.98
TA-19749,S-0026,6.98
TA-06376,S-0066,6.98
TA-03440,S-0066,6.98
TA-03438,S-0066,6.98
TA-20287,S-0066,6.98
TA-00471,S-0066,6.98
TA-18636,S-0054,6.98
TA-00941,S-0064,6.98
TA-04281,S-0072,6.97
TA-19892,S-0066,6.97
TA-03739,S-0066,6.97
TA-02334,S-0066,6.97
TA-01931,S-0072,6.97
TA-19186,S-0066,6.97
TA-02227,S-0066,6.97
TA-19331,S-0072,6.97
TA-02188,S-0030,6.97
TA-09197,S-0072,6.97
TA-18785,S-0072,6.97
TA-20597,S-0066,6.97
TA-00587,S-0015,6.97
TA-15111,S-0041,6.97
TA-19970,S-0066,6.96
TA-00092,S-0066,6.96
TA-19164,S-0066,6.96
TA-19778,S-0011,6.96
TA-18676,S-0066,6.96
TA-17509,S-0066,6.96
TA-00696,S-0066,6.96
TA-01773,S-0066,6.96
TA-00085,S-0066,6.96
TA-20593,S-0066,6.96
TA-17499,S-0066,6.96
TA-16747,S-0013,6.96
TA-20590,S-0013,6.96
TA-09946,S-0070,6.96
TA-19411,S-0066,6.95
TA-15646,S-0072,6.95
TA-06694,S-0066,6.95
TA-06687,S-0066,6.95
TA-01597,S-0066,6.95
TA-01756,S-0072,6.95
TA-01144,S-0066,6.95
TA-01357,S-0066,6.95
TA-19301,S-0066,6.95
TA-02308,S-0066,6.95
TA-01481,S-0066,6.95
TA-19617,S-0013,6.95
TA-03186,S-0066,6.95
TA-20151,S-0066,6.95
TA-03618,S-0066,6.95
TA-20392,S-0066,6.95
TA-18967,S-0066,6.94
TA-00296,S-0066,6.94
TA-16469,S-0054,6.94
TA-05180,S-0066,6.94
TA-01860,S-0066,6.94
TA-09904,S-0072,6.94
TA-13226,S-0014,6.93
TA-00091,S-0066,6.93
TA-00080,S-0066,6.93
TA-02063,S-0066,6.93
TA-19440,S-0066,6.93
TA-20318,S-0066,6.93
TA-02119,S-0066,6.93
TA-02319,S-0066,6.93
TA-09669,S-0072,6.92
TA-16977,S-0041,6.92
TA-19308,S-0066,6.92
TA-18673,S-0066,6.92
TA-02721,S-0066,6.92
TA-08534,S-0066,6.92
TA-01918,S-0072,6.92
TA-07148,S-0066,6.92
TA-08229,S-0066,6.92
TA-16951,S-0104,6.92
TA-07736,S-0066,6.92
TA-03690,S-0072,6.92
TA-01887,S-0066,6.92
TA-02314,S-0066,6.92
TA-04898,S-0066,6.92
TA-19914,S-0066,6.91
TA-20306,S-0066,6.91
TA-20936,S-0066,6.91
TA-20258,S-0066,6.91
TA-20586,S-0066,6.91
TA-18745,S-0066,6.91
TA-12076,S-0072,6.91
TA-01886,S-0066,6.91
TA-06119,S-0066,6.91
TA-17545,S-0066,6.91
TA-17466,S-0066,6.91
TA-19805,S-0066,6.91
TA-03999,S-0066,6.91
TA-07147,S-0066,6.91
TA-20205,S-0013,6.91
TA-13225,S-0014,6.91
TA-11013,S-0013,6.91
TA-03766,S-0066,6.9
TA-05106,S-0066,6.9
TA-19218,S-0066,6.9
TA-20279,S-0066,6.9
TA-18930,S-0066,6.9
TA-04750,S-0066,6.9
TA-20881,S-0066,6.9
TA-20877,S-0066,6.9
TA-20876,S-0066,6.9
TA-04609,S-0066,6.9
TA-09200,S-0066,6.9
TA-07159,S-0066,6.89
TA-12153,S-0072,6.89
TA-05109,S-0066,6.89
TA-21052,S-0066,6.89
TA-17493,S-0066,6.89
TA-20291,S-0066,6.89
TA-06323,S-0066,6.89
TA-00463,S-0066,6.89
TA-19404,S-0066,6.89
TA-06095,S-0066,6.89
TA-12295,S-0072,6.89
TA-20177,S-0066,6.89
TA-10981,S-0066,6.89
TA-07572,S-0066,6.89
TA-10947,S-0066,6.89
TA-01228,S-0072,6.89
TA-00211,S-0072,6.89
TA-01056,S-0066,6.88
TA-00083,S-0066,6.88
TA-00082,S-0066,6.88
TA-19066,S-0066,6.88
TA-11647,S-0041,6.88
TA-02418,S-0066,6.88
TA-19923,S-0066,6.88
TA-19413,S-0066,6.88
TA-01198,S-0066,6.88
TA-16941,S-0104,6.88
TA-18023,S-0026,6.88
TA-16516,S-0072,6.88
TA-17144,S-0058,6.88
TA-20436,S-0066,6.88
TA-04575,S-0066,6.88
TA-05759,S-0066,6.88
TA-19931,S-0064,6.88
TA-07537,S-0072,6.87
TA-20358,S-0066,6.87
TA-09779,S-0066,6.87
TA-18882,S-0066,6.87
TA-10786,S-0066,6.87
TA-18958,S-0066,6.87
TA-15734,S-0013,6.87
TA-20181,S-0066,6.87
TA-09778,S-0066,6.87
TA-00153,S-0066,6.87
TA-02916,S-0066,6.87
TA-02910,S-0066,6.87
TA-07157,S-0066,6.86
TA-05394,S-0066,6.86
TA-09882,S-0041,6.86
TA-10937,S-0066,6.86
TA-20367,S-0066,6.86
TA-20201,S-0066,6.86
TA-00120,S-0066,6.86
TA-00121,S-0066,6.86
TA-00472,S-0066,6.86
TA-07581,S-0081,6.86
TA-00264,S-0066,6.86
TA-03318,S-0066,6.86
TA-20858,S-0066,6.86
TA-01066,S-0066,6.86
TA-00334,S-0066,6.86
TA-10201,S-0072,6.86
TA-18926,S-0066,6.86
TA-01172,S-0066,6.86
TA-07835,S-0058,6.85
TA-05103,S-0072,6.85
TA-01527,S-0066,6.85
TA-04930,S-0066,6.85
TA-01007,S-0066,6.85
TA-18654,S-0066,6.85
TA-00610,S-0066,6.84
TA-19342,S-0066,6.84
TA-19937,S-0066,6.84
TA-18692,S-0066,6.84
TA-04123,S-0066,6.84
TA-09635,S-0072,6.84
TA-12504,S-0072,6.84
TA-06756,S-0066,6.84
TA-20373,S-0066,6.84
TA-21042,S-0066,6.84
TA-17632,S-0066,6.84
TA-20703,S-0066,6.84
TA-08300,S-0066,6.83
TA-20424,S-0066,6.83
TA-02015,S-0066,6.83
TA-13791,S-0041,6.83
TA-04593,S-0066,6.83
TA-20393,S-0066,6.83
TA-19827,S-0066,6.83
TA-04127,S-0066,6.83
TA-15311,S-0041,6.83
TA-18528,S-0072,6.83
TA-10829,S-0066,6.83
TA-07152,S-0066,6.83
TA-17329,S-0013,6.83
TA-13514,S-0072,6.83
TA-17578,S-0066,6.83
TA-17579,S-0066,6.83
TA-04895,S-0066,6.83
TA-21130,S-0066,6.83
TA-09140,S-0066,6.83
TA-18677,S-0066,6.83
TA-20200,S-0066,6.83
TA-07019,S-0066,6.83
TA-20249,S-0066,6.83
TA-04595,S-0066,6.82
TA-17436,S-0026,6.82
TA-03071,S-0066,6.82
TA-21113,S-0066,6.82
TA-19383,S-0066,6.82
TA-01667,S-0066,6.82
TA-04180,S-0062,6.82
TA-13403,S-0072,6.82
TA-20946,S-0066,6.82
TA-02090,S-0066,6.82
TA-01042,S-0066,6.82
TA-19116,S-0066,6.82
TA-18719,S-0066,6.82
TA-21004,S-0066,6.82
TA-20018,S-0066,6.81
TA-20019,S-0066,6.81
TA-07151,S-0066,6.81
TA-20674,S-0066,6.81
TA-11162,S-0031,6.81
TA-18080,S-0013,6.81
TA-00386,S-0066,6.81
TA-01148,S-0066,6.81
TA-20390,S-0066,6.81
TA-03643,S-0062,6.81
TA-01658,S-0072,6.81
TA-08788,S-0064,6.81
TA-08687,S-0066,6.81
TA-02733,S-0066,6.81
TA-10002,S-0066,6.81
TA-20439,S-0066,6.81
TA-05044,S-0066,6.81
TA-20193,S-0066,6.81
TA-01068,S-0066,6.8
TA-10822,S-0066,6.8
TA-07123,S-0072,6.8
TA-06536,S-0066,6.8
TA-19868,S-0066,6.8
TA-19915,S-0066,6.8
TA-07149,S-0066,6.8
TA-07382,S-0072,6.8
TA-18693,S-0066,6.8
TA-20561,S-0066,6.8
TA-19135,S-0066,6.79
TA-18932,S-0066,6.79
TA-02577,S-0066,6.79
TA-01516,S-0066,6.79
TA-03021,S-0066,6.79
TA-07986,S-0066,6.79
TA-20183,S-0066,6.79
TA-07206,S-0066,6.79
TA-05041,S-0066,6.79
TA-17517,S-0066,6.79
TA-17516,S-0066,6.79
TA-05901,S-0041,6.79
TA-16990,S-0104,6.79
TA-18674,S-0066,6.79
TA-01044,S-0066,6.79
TA-03993,S-0066,6.79
TA-11271,S-0072,6.79
TA-01247,S-0066,6.79
TA-16417,S-0013,6.79
TA-10973,S-0066,6.79
TA-20192,S-0066,6.78
TA-00914,S-0066,6.78
TA-19932,S-0066,6.78
TA-20409,S-0066,6.78
TA-06883,S-0054,6.78
TA-01894,S-0072,6.78
TA-13440,S-0066,6.78
TA-11966,S-0072,6.78
TA-04126,S-0066,6.78
TA-06312,S-0066,6.78
TA-06313,S-0066,6.78
TA-10958,S-0066,6.78
TA-20895,S-0066,6.78
TA-16958,S-0104,6.78
TA-03012,S-0066,6.78
TA-08688,S-0064,6.78
TA-01679,S-0066,6.77
TA-00096,S-0066,6.77
TA-20937,S-0066,6.77
TA-20351,S-0066,6.77
TA-20710,S-0066,6.77
TA-20072,S-0066,6.77
TA-17542,S-0066,6.77
TA-14856,S-0054,6.77
TA-14855,S-0054,6.77
TA-02909,S-0066,6.77
TA-08865,S-0072,6.77
TA-10946,S-0066,6.77
TA-07203,S-0066,6.77
TA-21025,S-0066,6.77
TA-02056,S-0066,6.77
TA-14208,S-0054,6.77
TA-06755,S-0066,6.76
TA-20512,S-0066,6.76
TA-19170,S-0066,6.76
TA-06165,S-0058,6.76
TA-02803,S-0066,6.76
TA-03536,S-0066,6.76
TA-03750,S-0066,6.76
TA-04170,S-0066,6.76
TA-18933,S-0066,6.76
TA-20980,S-0066,6.76
TA-07339,S-0066,6.76
TA-07640,S-0072,6.75
TA-09141,S-0066,6.75
TA-20663,S-0066,6.75
TA-14378,S-0013,6.75
TA-04142,S-0066,6.75
TA-04137,S-0066,6.75
TA-20219,S-0066,6.75
TA-06344,S-0066,6.75
TA-20423,S-0066,6.75
TA-03340,S-0066,6.75
